Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
20MICRONS.NS,178.76,632.7302144,61.904761904761905,False,6327302144.0,178.76,18.27,0.21735916109470987,,,0.10623,0.07001,0.47129002,35.637,8.302805520968553,,,,,9116589000.0,0.14241931525942464,623763000.0,0.21723828183511973,1.5253428331642251,9.784346,0.45014647419147275,1.3888694,6.297,0.369,0.69,180812.0,45.04,0.0,"[2148214000.0, 2307829000.0, 2471649000.0, 2262789000.0, 2146504000.0]","[149561000.0, 173950000.0, 168575000.0, 152202000.0, 128887000.0]","[4.24, 4.92, 4.78, 3.65, 4.65]","[0.07430125676492194, 0.07098446202036635, -0.08450228976687224, -0.051390120775732906]","[0.1630705865834008, -0.030899683817188883, -0.09712590834939938, -0.15318458364541854]","[0.1603773584905659, -0.028455284552845517, -0.2364016736401674, 0.27397260273972623]","[0.3589990049646288, 0.38388471501323584, 0.34246682818688556]",[],"[5.886965476657513, 6.276606753200009, 5.8693337875529625, 8.221046528482388, 4.20675482827514]",5.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,
21STCENMGM.NS,36.44,39.9111552,40.95238095238095,True,399111552.0,36.44,-21.38,-0.05582865418903771,,,1.66225,0.0,0.0,,442.46380090497735,,,,,163247000.0,0.17847256385642019,123377000.0,-0.05581925802362786,-0.3127610026857351,,,0.8060876,-1.881,0.469,,4321.0,64.43,0.0,"[-33726000.0, -72087000.0, 33286000.0, -1040899000.0, -21813000.0]","[-56061000.0, -78860000.0, 23148000.0, -108059000.0, -32598000.0]","[-5.34, -7.51, 2.2, -3.1, 2.3]","[1.1374310620885963, -1.4617476105261697, -32.27137535300126, -0.9790440763224866]","[0.4066820070994095, -1.2935328430129343, -5.668178676343529, -0.698331467068916]","[0.40636704119850187, -1.292942743009321, -2.409090909090909, -1.7419354838709675]",[],[],[-201.75113122171945],5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0,
360ONE.NS,1100.6,44656.9218048,36.19047619047619,False,446569218048.0,1100.6,28.5,0.18403360542715985,,,0.59264,0.27832,0.72015,147.235,2.5331253984154447,,,,,26353100000.0,0.2080874415970475,10153000000.0,0.20675928684243883,0.9936173238307163,38.617542,2.0983962092339024,4.7615957,21.815,0.263,1.09,762423.0,6.25,-0.009999999999999787,"[8071300000.0, 6627800000.0, 7211200000.0, 5864000000.0, 7205800000.0]","[3272800000.0, 2846700000.0, 2496000000.0, 2764700000.0, 2454900000.0]","[8.08, 7.16, 7.26, 6.75, 6.76]","[-0.17884355680001984, 0.08802317511089663, -0.18682050144220097, 0.2288199181446111]","[-0.1301943290149108, -0.12319527874380864, 0.10765224358974357, -0.11205555756501606]","[-0.11386138613861385, 0.013966480446927276, -0.07024793388429751, 0.001481481481481417]","[1.5606486324279412, 2.7530180597419744]",[],"[2.442931477226652, 2.6355998949855604, 2.5466469522083375, 2.6146161461614614, 2.3737138921176117]",4.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
3IINFOLTD.NS,14.53,301.8435072,37.142857142857146,False,3018435072.0,14.53,3.94,,,,-0.0287,0.07819,0.09718,10.763,2.692419825072886,,,,,7257600000.0,0.02344847129609695,253500000.0,,,3.687817,,0.7960771,-11.302,-0.555,,418750.0,,,"[1748900000.0, 1705500000.0, 1870000000.0, 1814100000.0, 1776000000.0]","[184300000.0, 76200000.0, -24100000.0, 406000000.0, -100000000.0]","[1.03, 0.426306, 2.264158, -0.57, -0.49262]","[-0.024815598376122128, 0.09645265318088536, -0.02989304812834226, -0.021002149826360172]","[-0.5865436787845903, -1.3162729658792651, -17.846473029045644, -1.2463054187192117]","[-0.5861106796116504, 4.311109860053577, -1.251749215381612, -0.13575438596491218]","[0.10652826260028171, 0.20695385818561002, 0.2758042656394893]",[],"[49.15384615384615, 9.962962962962964, -27.419753086419753, 26.993788819875775, -1.8983050847457628]",5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,3.0,
3MINDIA.NS,36145.0,40717.5954432,34.285714285714285,False,407175954432.0,36145.0,335.74,0.20516382218890206,,,0.17493999,0.07739,0.42343,6.416,72.59647482480582,,,,,44428602000.0,0.10044498901364585,4760674000.0,0.20517069205092286,2.0426174970565194,107.657715,5.24740248311788,25.28379,42.483,-0.057,0.43,7595.0,75.0,0.0,"[12280530000.0, 11959687000.0, 11955366000.0, 10899496000.0, 11108030000.0]","[-620539000.0, 1776864000.0, 713711000.0, 1137660000.0, 1337808000.0]","[-55.09, 157.73, 100.99, 118.76, 139.5]","[-0.026126152535761893, -0.00036129708076804157, -0.08831766421872822, 0.01913244428916716]","[-3.8634203490836194, -0.5983311046878095, 0.5940065376602015, 0.1759295395812457]","[-3.8631330550009073, -0.35972865022506817, 0.17595801564511349, 0.17463792522734933]","[0.05390493750625847, 0.06174061539595864]",[],"[4.268574247094009, 112.6506855703759, 239.10698805370546, 56.229509371752144, 42.629919290667274]",4.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,
5PAISA.NS,323.85,1012.0907776,54.285714285714285,False,10120907776.0,323.85,13.89,0.6668737972326086,,,0.23244,0.15349,0.99967,46.389,6.0090055460985115,,,,,2291570000.0,0.01994766732031983,682340000.0,0.7062664431527712,35.40596661311511,23.315334,0.3496213840872729,1.6126783,,0.231,,58227.0,32.78,0.03999999999999915,"[445514000.0, 443536000.0, 426760000.0, 540533000.0, 656856000.0]","[122996000.0, 115485000.0, 100673000.0, 161774000.0, 219011000.0]","[3.94, 3.7, 5.18, 7.02, 6.43]","[-0.0044398155837975795, -0.037823310847372005, 0.26659715062330114, 0.21520055204770117]","[-0.06106702656996976, -0.1282590812659653, 0.6069253921110924, 0.3538083993719634]","[-0.060913705583756306, 0.3999999999999999, 0.35521235521235517, -0.08404558404558404]","[0.3601737453656306, 0.29296534612717035]",[],"[3.0130654490106545, 3.1287105592109783, 33.16920345002537, 4.981393200295639, 5.8614004245721105]",5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,5.0,
63MOONS.NS,641.9,2957.9579392,33.33333333333333,False,29579579392.0,641.9,-6.98,-0.14550623947312058,,,-2.67391,-0.34127998,-0.58775,0.148,-81.76913875598086,,,,,468204000.0,-0.33577101147892274,-331704000.0,-0.1455524162850491,0.43348714245448144,,,0.8470998,-3.127,0.372,0.19,211856.0,45.63,0.0,"[266402000.0, 303264000.0, 137252000.0, 117466000.0, 97722000.0]","[-197468000.0, 30101000.0, 203495000.0, -166791000.0, -188999000.0]","[-4.29, 12.21, -3.62, -4.1, -1.86]","[0.138369832058318, -0.5474174316766909, -0.14415819077317638, -0.16808267924335552]","[-1.152434824883019, 5.760406631008936, -1.8196319319885008, 0.13314867109136586]","[-3.8461538461538463, -1.2964782964782966, 0.1325966850828728, -0.5463414634146341]","[0.0008341300476107256, 0.002052702619134384]",[],"[-90.85773074661964, 7.388759869948909, 66.7671176711767, -203.42223837209303, -185.6751430387794]",5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,
A2ZINFRA.NS,14.7,258.8961792,22.857142857142858,False,2588961792.0,14.7,0.14,,,,-0.01511,0.00619,0.15529999,353.886,2.4173654047034243,,,,,3362675000.0,-0.01635850207749956,89731000.0,,,105.0,,5.458596,14.769,-0.003,,159291.0,28.15,0.0,"[947155000.0, 905113000.0, 906559000.0, 845590000.0, 784096000.0]","[-17333000.0, 7488000.0, 40127000.0, -4649000.0, 54079000.0]","[-0.1, 0.04, -0.03, 0.31, 0.0]","[-0.04438766622147383, 0.0015975905770881926, -0.06725320690655545, -0.07272318736030459]","[-1.432008307852074, 4.358840811965812, -1.1158571535375184, -12.632394063239406]","[-1.4, -1.75, -11.333333333333334, -1.0]","[2.0663286669759966, 2.0285723774520656, 2.8306110936014344]",[],"[0.4855211200191456, 2.0761806273698724, 6.289780546099805, 0.2966020240854865, 2.5125375053579084]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,
AAATECH.NS,106.57,136.6952064,28.57142857142857,False,1366952064.0,106.57,2.74,0.14611023691530445,,,0.11416,0.12382,0.64761,,,,,,,254555000.0,0.20908535972260478,35103000.0,0.14500788452667868,0.6935343761947838,38.89416,2.6619736454568703,4.439862,32.137,0.239,1.43,20352.0,34.38,-29.549999999999997,"[42443000.0, 105737000.0, 69374000.0, 43726000.0, 35718000.0]","[8149000.0, 9976000.0, 5535000.0, 11499000.0, 8093000.0]","[0.64, 0.43, 0.9, 0.63]","[1.491270645336098, -0.3439004322044318, -0.3697062299997117, -0.18314046562685815]","[0.2241992882562278, -0.445168404170008, 1.0775067750677505, -0.29619966953648147]","[-0.328125, 1.0930232558139537, -0.30000000000000004]","[0.0, 0.0]",[],[],5.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
AADHARHFC.NS,479.35,20794.0272128,52.38095238095239,False,207940272128.0,479.35,23.32,0.2713022436198125,,,0.64915,0.48024,0.98189,255.35,2.0131079027355625,,,,,28351700000.0,0.207122913505579,9118300000.0,0.27028185319869547,1.3049345850931904,20.555317,0.7576537785218264,3.007592,,,,370920.0,75.19,-0.12999999999999545,"[8842600000.0, 8489500000.0, 8108800000.0, 6936200000.0, 7499700000.0]","[2812100000.0, 2664700000.0, 2372800000.0, 2448400000.0, 2393400000.0]","[6.49, 6.16, 5.5, 5.56, 5.31]","[-0.0399316942980571, -0.04484363036692385, -0.1446083267561168, 0.08124044866064994]","[-0.05241634365776471, -0.10954328817502912, 0.03186109238031021, -0.02246364973043624]","[-0.05084745762711862, -0.1071428571428572, 0.010909090909090757, -0.04496402877697847]","[2.544817143039484, 2.5613837411668334, 2.4775953939133855]",[],[],4.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,
