Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
20MICRONS.NS,180.77,637.8741248,61.904761904761905,False,6378741248.0,180.77,18.27,0.21735916109470987,,,0.10623,0.07001,0.47129002,35.637,8.302805520968553,,,,,9116589000.0,0.14241931525942464,623763000.0,0.21723828183511973,1.5253428331642251,9.894362,0.45520795857731206,1.4044862,6.357,0.552,0.7,204731.0,45.04,0.0,"[2148214000.0, 2307829000.0, 2471649000.0, 2262789000.0, 2146504000.0]","[149561000.0, 173950000.0, 168575000.0, 152202000.0, 128887000.0]","[4.24, 4.92, 4.78, 3.65, 4.65]","[0.07430125676492194, 0.07098446202036635, -0.08450228976687224, -0.051390120775732906]","[0.1630705865834008, -0.030899683817188883, -0.09712590834939938, -0.15318458364541854]","[0.1603773584905659, -0.028455284552845517, -0.2364016736401674, 0.27397260273972623]","[0.3589990049646288, 0.38388471501323584, 0.34246682818688556]",[],"[5.886965476657513, 6.276606753200009, 5.8693337875529625, 8.221046528482388, 4.20675482827514]",5.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,
21STCENMGM.NS,35.06,36.8130016,40.95238095238095,True,368130016.0,35.06,-21.38,-0.05582865418903771,,,1.66225,0.0,0.0,,442.46380090497735,,,,,163247000.0,0.17847256385642019,123377000.0,-0.05581925802362786,-0.3127610026857351,,,0.7755608,-1.809,0.563,,5275.0,64.43,0.0,"[-33726000.0, -72087000.0, 33286000.0, -1040899000.0, -21813000.0]","[-56061000.0, -78860000.0, 23148000.0, -108059000.0, -32598000.0]","[-5.34, -7.51, 2.2, -3.1, 2.3]","[1.1374310620885963, -1.4617476105261697, -32.27137535300126, -0.9790440763224866]","[0.4066820070994095, -1.2935328430129343, -5.668178676343529, -0.698331467068916]","[0.40636704119850187, -1.292942743009321, -2.409090909090909, -1.7419354838709675]",[],[],[-201.75113122171945],5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0,
360ONE.NS,1052.25,42735.9174656,39.04761904761905,False,427359174656.0,1052.25,29.22,0.18403360542715985,,,0.57660997,0.27832,0.72015,161.977,2.4463604343997654,,,,,31381300000.0,0.23968855960451596,12161700000.0,0.22726457606551742,0.9481661387614911,36.011295,1.9567782153924704,4.552416,21.817,0.362,1.71,2080996.0,6.24,-0.009999999999999787,"[8106800000.0, 8071300000.0, 6627800000.0, 7211200000.0, 5864000000.0]","[2887400000.0, 3272800000.0, 2846700000.0, 2496000000.0, 2764700000.0]","[7.12, 8.08, 7.16, 6.38, 7.26]","[-0.004379039818424024, -0.17884355680001984, 0.08802317511089663, -0.18682050144220097]","[0.1334764840340792, -0.1301943290149108, -0.12319527874380864, 0.10765224358974357]","[0.1348314606741572, -0.11386138613861385, -0.1089385474860336, 0.13793103448275867]","[1.6063799177473552, 1.5606486324279412, 2.7530180597419744]",[],"[2.1628026294692964, 2.442931477226652, 2.6355998949855604, 2.486113657195234, 2.6146161461614614]",4.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,
3IINFOLTD.NS,17.6,365.0306304,37.142857142857146,False,3650306304.0,17.6,3.0,,,,-0.0287,0.07819,0.09718,10.763,2.692419825072886,,,,,7257600000.0,0.02344847129609695,253500000.0,,,5.866667,,0.96427786,-13.816,-0.461,,663840.0,,,"[1721400000.0, 1748900000.0, 1705500000.0, 1870000000.0, 1814100000.0]","[21400000.0, 184300000.0, 76200000.0, -24100000.0, 172600000.0]","[0.1, 1.03, 0.426306, 0.98, -0.57]","[0.015975368885790653, -0.024815598376122128, 0.09645265318088536, -0.02989304812834226]","[7.61214953271028, -0.5865436787845903, -1.3162729658792651, -8.161825726141078]","[9.299999999999999, -0.5861106796116504, 1.2988182197764044, -1.5816326530612246]","[0.10652826260028171, 0.20695385818561002, 0.2758042656394893]",[],"[3.231707317073171, 49.15384615384615, 9.962962962962964, -27.419753086419753, 12.496894409937887]",5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,3.0,
3MINDIA.NS,33135.0,37326.8086784,34.285714285714285,False,373268086784.0,33135.0,335.27,0.20516382218890206,,,0.17493999,0.07739,0.42343,6.416,72.59647482480582,,,,,44428602000.0,0.10044498901364585,4760674000.0,0.20517069205092286,2.0426174970565194,98.830795,4.817164836644677,23.178267,38.9,0.215,0.49,7112.0,75.0,0.0,"[12280530000.0, 11959687000.0, 11955366000.0, 10899496000.0, 11108030000.0]","[-620539000.0, 1776864000.0, 713711000.0, 1137660000.0, 1337808000.0]","[-55.09, 157.73, 100.99, 118.76]","[-0.026126152535761893, -0.00036129708076804157, -0.08831766421872822, 0.01913244428916716]","[-3.8634203490836194, -0.5983311046878095, 0.5940065376602015, 0.1759295395812457]","[-3.8631330550009073, -0.35972865022506817, 0.17595801564511349]","[0.05390493750625847, 0.06174061539595864]",[],"[4.268574247094009, 112.6506855703759, 239.10698805370546, 56.229509371752144, 42.629919290667274]",4.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,
5PAISA.NS,336.59,1577.9088384,54.285714285714285,False,15779088384.0,336.59,13.88,0.6668737972326086,,,0.23244,0.15349,0.99967,46.389,6.0090055460985115,,,,,2291570000.0,0.01994766732031983,682340000.0,0.7062664431527712,35.40596661311511,24.25,0.3636370194875342,1.6761198,,0.377,,59656.0,36.5,3.740000000000002,"[445514000.0, 443536000.0, 426760000.0, 540533000.0, 656856000.0]","[122996000.0, 115485000.0, 100673000.0, 161774000.0, 219011000.0]","[3.94, 3.7, 5.18, 7.02]","[-0.0044398155837975795, -0.037823310847372005, 0.26659715062330114, 0.21520055204770117]","[-0.06106702656996976, -0.1282590812659653, 0.6069253921110924, 0.3538083993719634]","[-0.060913705583756306, 0.3999999999999999, 0.35521235521235517]","[0.3601737453656306, 0.29296534612717035]",[],"[3.0130654490106545, 3.1287105592109783, 33.16920345002537, 4.981393200295639, 5.8614004245721105]",5.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,5.0,
63MOONS.NS,694.45,7997.5292928,33.33333333333333,False,79975292928.0,694.45,-1.14,-0.14550623947312058,,,-2.67391,-0.34127998,-0.58775,0.148,-81.76913875598086,,,,,468204000.0,-0.33577101147892274,-331704000.0,-0.1455524162850491,0.43348714245448144,,,0.9164487,-4.044,0.509,0.17,478473.0,45.63,0.0,"[266402000.0, 303264000.0, 137252000.0, 117466000.0, 97722000.0]","[-197468000.0, 30101000.0, 203495000.0, -166791000.0, -188999000.0]","[-4.29, 12.21, -3.62, -4.1]","[0.138369832058318, -0.5474174316766909, -0.14415819077317638, -0.16808267924335552]","[-1.152434824883019, 5.760406631008936, -1.8196319319885008, 0.13314867109136586]","[-3.8461538461538463, -1.2964782964782966, 0.1325966850828728]","[0.0008341300476107256, 0.002052702619134384]",[],"[-90.85773074661964, 7.388759869948909, 66.7671176711767, -203.42223837209303, -185.6751430387794]",5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,
A2ZINFRA.NS,17.06,300.4604672,20.0,False,3004604672.0,17.06,0.14,,,,-0.01511,0.00619,0.15529999,353.886,2.4173654047034243,,,,,3362675000.0,-0.01635850207749956,89731000.0,,,121.85714,,6.334942,16.608,0.207,,147883.0,28.15,0.0,"[1089682000.0, 947155000.0, 905113000.0, 906559000.0, 845590000.0]","[-6449000.0, -17333000.0, 7488000.0, 40127000.0, -4649000.0]","[-0.04, -0.1, 0.04, -0.03, 0.31]","[-0.13079687468454104, -0.04438766622147383, 0.0015975905770881926, -0.06725320690655545]","[1.6877035199255697, -1.432008307852074, 4.358840811965812, -1.1158571535375184]","[1.5, -1.4, -1.75, -11.333333333333334]","[2.0663286669759966, 2.0285723774520656, 2.8306110936014344]",[],"[1.0866915172274834, 0.4855211200191456, 2.0761806273698724, 6.289780546099805, 0.2966020240854865]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,
AAATECH.NS,99.21,127.2546816,31.428571428571427,False,1272546816.0,99.21,2.46,0.14611023691530445,,,0.11416,0.12382,0.64761,,,,,,,254555000.0,0.20908535972260478,35103000.0,0.14500788452667868,0.6935343761947838,40.329266,2.7601944156300022,4.133233,29.416,0.347,1.51,37464.0,34.38,0.0,"[47861000.0, 42443000.0, 105737000.0, 69374000.0, 43726000.0]","[4444000.0, 8149000.0, 9976000.0, 5535000.0, 11499000.0]","[0.35, 0.64, 0.43, 0.9]","[-0.11320281648941732, 1.491270645336098, -0.3439004322044318, -0.3697062299997117]","[0.8337083708370836, 0.2241992882562278, -0.445168404170008, 1.0775067750677505]","[0.8285714285714287, -0.328125, 1.0930232558139537]","[0.0, 0.0]",[],[],5.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,
AADHARHFC.NS,488.55,21286.3041536,52.38095238095239,False,212863041536.0,488.55,23.3,0.2713022436198125,,,0.64915,0.48024,0.98189,255.35,2.0131079027355625,,,,,28351700000.0,0.207122913505579,9118300000.0,0.27028185319869547,1.3049345850931904,20.967812,0.7728580390725812,3.0653155,,,,468629.0,64.9,-10.289999999999992,"[8842600000.0, 8489500000.0, 8108800000.0, 6936200000.0, 7499700000.0]","[2812100000.0, 2664700000.0, 2372800000.0, 2448400000.0, 2393400000.0]","[6.49, 6.16, 5.5, 5.56, 5.31]","[-0.0399316942980571, -0.04484363036692385, -0.1446083267561168, 0.08124044866064994]","[-0.05241634365776471, -0.10954328817502912, 0.03186109238031021, -0.02246364973043624]","[-0.05084745762711862, -0.1071428571428572, 0.010909090909090757, -0.04496402877697847]","[2.544817143039484, 2.5613837411668334, 2.4775953939133855]",[],[],4.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,
