Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
20MICRONS.NS,208.31,735.0531584,55.23809523809524,False,7350531584.0,208.31,17.4,0.21735916109470987,,,0.10824,0.06603,0.47068,37.974,8.302805520968553,,,,,9116589000.0,0.14241931525942464,623763000.0,0.21723828183511973,1.5253428331642251,11.971839,0.5507860326523579,1.7119634,7.772,0.583,0.57,71225.0,45.04,0.0,"[2471649000.0, 2262789000.0, 2146504000.0, 2401794000.0, 2305502000.0]","[168575000.0, 152202000.0, 128887000.0, 164091000.0, 178584000.0]","[4.78, 3.65, 4.65, 5.06]","[-0.08450228976687224, -0.051390120775732906, 0.11893292535210742, -0.040091698122320274]","[-0.09712590834939938, -0.15318458364541854, 0.2731384856502208, 0.0883229427573724]","[-0.2364016736401674, 0.27397260273972623, 0.08817204301075243]","[0.38388471501323584, 0.34246682818688556, 0.3452430162936385]",[],"[5.8693337875529625, 8.221046528482388, 4.20675482827514, 6.079068928997949, 7.545103232083018]",5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,
21STCENMGM.NS,46.96,49.4342144,40.95238095238095,True,494342144.0,46.96,-9.33,-0.05582865418903771,,,0.69624,-1.28099,-0.31516,,442.46380090497735,,,,,163247000.0,0.17847256385642019,123377000.0,-0.05581925802362786,-0.3127610026857351,,,0.96657336,-9.167,0.561,4.15,5594.0,64.43,0.0,"[33286000.0, -1040899000.0, -21813000.0, 140143000.0, 1085816000.0]","[23148000.0, -108059000.0, -37157000.0, 24136000.0, 244457000.0]","[2.2, -3.54, 2.3, 23.28]","[-32.27137535300126, -0.9790440763224866, -7.424746710677119, 6.747914630056442]","[-5.668178676343529, -0.6561415523001324, -1.6495680490890008, 9.128314550878356]","[-2.609090909090909, -1.6497175141242937, 9.121739130434785]",[0.0],[],[-201.75113122171945],5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0,
360ONE.NS,1068.2,43258.9307904,45.714285714285715,False,432589307904.0,1068.2,27.67,0.18403360542715985,0.16991,0.07476,0.60828996,0.28559,0.72323,147.235,2.5331253984154447,3.157,0.643,-21868011520.0,,26353100000.0,0.2080874415970475,10153000000.0,0.20675928684243883,0.9936173238307163,38.604984,2.097713833861706,4.6214213,22.442,0.325,1.1,595448.0,6.26,-0.009999999999999787,"[6627800000.0, 7211200000.0, 5864000000.0, 7205800000.0, 6072200000.0]","[2846700000.0, 2496000000.0, 2764700000.0, 2454900000.0, 2437400000.0]","[7.16, 7.26, 6.75, 6.76]","[0.08802317511089663, -0.18682050144220097, 0.2288199181446111, -0.15731771628410451]","[-0.12319527874380864, 0.10765224358974357, -0.11205555756501606, -0.007128599942971214]","[0.013966480446927276, -0.07024793388429751, 0.001481481481481417]","[1.5606486324279412, 2.7530180597419744, 2.710693300635122]",[],"[2.6355998949855604, 2.5466469522083375, 2.6146161461614614, 2.387994780339278, 2.6081844057673464]",4.0,3.0,3.0,5.0,0.0,5.0,5.0,0.0,3.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
3IINFOLTD.NS,17.05,353.60832,34.285714285714285,False,3536083200.0,17.05,2.32,,,,-0.01911,0.058319997,0.102060005,20.695,2.692419825072886,,,,,7257600000.0,0.02344847129609695,253500000.0,,,7.349138,,0.9399636,9.519,0.013,,1759702.0,,,"[1705500000.0, 1870000000.0, 1814100000.0, 1776000000.0, 1797500000.0]","[76200000.0, -24100000.0, 406000000.0, -43100000.0, -88200000.0]","[0.426306, 2.264158, -0.236837, -0.49262]","[0.09645265318088536, -0.02989304812834226, -0.021002149826360172, 0.012105855855855774]","[-1.3162729658792651, -17.846473029045644, -1.1061576354679803, 1.0464037122969838]","[4.311109860053577, -1.1046026823216402, 1.079995946579293]","[0.20695385818561002, 0.2758042656394893, 0.28789531079607417]",[],"[9.962962962962964, -27.419753086419753, 26.993788819875775, 0.5127118644067796, -2.0576923076923075]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,3.0,
3MINDIA.NS,35790.0,40317.6849408,34.285714285714285,False,403176849408.0,35790.0,491.2,0.20516382218890206,,,0.18944,0.10808,0.40228,5.39,72.59647482480582,,,,,44428602000.0,0.10044498901364585,4760674000.0,0.20517069205092286,2.0426174970565194,72.86237,3.551423892508342,21.834686,42.215,0.067,0.52,5064.0,75.0,0.0,"[11959687000.0, 11955366000.0, 10899496000.0, 11108030000.0, 10465710000.0]","[1776864000.0, 713711000.0, 1137660000.0, 1337808000.0, 1571495000.0]","[157.73, 100.99, 118.76, 139.5]","[-0.00036129708076804157, -0.08831766421872822, 0.01913244428916716, -0.057824834826697424]","[-0.5983311046878095, 0.5940065376602015, 0.1759295395812457, 0.17467902718476802]","[-0.35972865022506817, 0.17595801564511349, 0.17463792522734933]","[0.05390493750625847, 0.06174061539595864, 0.00846698551970247]",[],"[112.6506855703759, 239.10698805370546, 56.229509371752144, 42.629919290667274, 80.08423301844354]",4.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,
5PAISA.NS,306.3,957.321216,49.523809523809526,False,9573212160.0,306.3,15.12,0.6668737972326086,0.07865,0.02546,0.18379,0.16217,0.99968004,46.389,6.0090055460985115,6.992,6.932,,,2291570000.0,0.01994766732031983,682340000.0,0.7062664431527712,35.40596661311511,20.257936,0.303774658474607,1.5252844,,0.157,,36919.0,32.74,-0.00999999999999801,"[443536000.0, 426760000.0, 540533000.0, 656856000.0, 667421000.0]","[115485000.0, 100673000.0, 161774000.0, 219011000.0, 200880000.0]","[3.7, 5.18, 7.02, 6.43]","[-0.037823310847372005, 0.26659715062330114, 0.21520055204770117, 0.01608419501382352]","[-0.1282590812659653, 0.6069253921110924, 0.3538083993719634, -0.08278579614722548]","[0.3999999999999999, 0.35521235521235517, -0.08404558404558404]","[0.3601737453656306, 0.29296534612717035, 0.6229407689771544]",[],"[3.1287105592109783, 33.16920345002537, 4.981393200295639, 5.8614004245721105, 4.75367133843319]",5.0,5.0,5.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,5.0,3.0,0.0,0.0,3.0,0.0,
63MOONS.NS,770.8,3579.1794176,38.095238095238095,False,35791794176.0,770.8,-7.03,-0.14550623947312058,-0.01773,-0.04048,-0.55841,-0.26821,-0.24969,0.114,-81.76913875598086,9.924,8.641,-996313024.0,,468204000.0,-0.33577101147892274,-331704000.0,-0.1455524162850491,0.43348714245448144,,,1.0132905,-6.495,,0.15,100818.0,45.63,0.0,"[303264000.0, 137252000.0, 117466000.0, 384313000.0, 115764000.0]","[30101000.0, 203495000.0, -199112000.0, -188999000.0, -111175000.0]","[12.21, -3.62, -4.1, -1.86]","[-0.5474174316766909, -0.14415819077317638, 2.271695639589328, -0.6987767783031019]","[5.760406631008936, -1.9784613872576722, -0.0507905098637953, -0.4117693744411346]","[-1.2964782964782966, 0.1325966850828728, -0.5463414634146341]","[0.0008341300476107256, 0.002052702619134384, 0.0015448263121224906]",[],"[7.388759869948909, 66.7671176711767, -203.42223837209303, -85.68319657509811, -105.95461538461538]",5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,
A2ZINFRA.NS,17.43,314.3217664,20.0,False,3143217664.0,17.43,0.55,,,,0.060650002,0.028199999,0.10394,344.75,2.4173654047034243,,,,,3362675000.0,-0.01635850207749956,89731000.0,,,31.690908,,6.7323294,32.897,0.172,,194848.0,28.15,0.0,"[905113000.0, 906559000.0, 845590000.0, 784096000.0, 826430000.0]","[7488000.0, 40127000.0, -4649000.0, 54079000.0, 174000.0]","[0.04, -0.03, 0.31, 0.0]","[0.0015975905770881926, -0.06725320690655545, -0.07272318736030459, 0.05399083785658898]","[4.358840811965812, -1.1158571535375184, -12.632394063239406, -0.9967824848832264]","[-1.75, -11.333333333333334, -1.0]","[2.0285723774520656, 2.8306110936014344, 6.151462887863391]",[],"[2.0761806273698724, 6.289780546099805, 0.2966020240854865, 2.5125375053579084, 1.5600464126861342]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,
AAATECH.NS,90.38,115.9286144,47.61904761904761,True,1159286144.0,90.38,2.74,0.14611023691530445,0.11717,0.05815,0.14103,0.11853,0.65985,,,9.664,9.407,32173750.0,,254555000.0,0.20908535972260478,35103000.0,0.14500788452667868,0.6935343761947838,32.9854,2.2575694007751563,3.7653625,28.135,0.229,1.57,245724.0,63.93,-7.580000000000005,"[42443000.0, 105737000.0, 69374000.0, 43726000.0, 35718000.0]","[8149000.0, 9976000.0, 5535000.0, 11499000.0, 8093000.0]","[0.64, 0.43, 0.9, 0.63]","[1.491270645336098, -0.3439004322044318, -0.3697062299997117, -0.18314046562685815]","[0.2241992882562278, -0.445168404170008, 1.0775067750677505, -0.29619966953648147]","[-0.328125, 1.0930232558139537, -0.30000000000000004]","[0.0, 0.0, 0.0]",[],[],5.0,5.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,
AADHARHFC.NS,499.45,21654.1773824,57.14285714285714,False,216541773824.0,499.45,21.54,0.2713022436198125,0.17538,,0.61937,0.48196,0.98027,257.368,2.0131079027355625,,,,,28351700000.0,0.207122913505579,9118300000.0,0.27028185319869547,1.3049345850931904,23.187094,0.8546591318460702,3.3811276,,,,275517.0,75.32,-0.18000000000000682,"[8108800000.0, 6936200000.0, 7499700000.0, 7159500000.0, 6756300000.0]","[2372800000.0, 2448400000.0, 2393400000.0, 2275100000.0, 2001400000.0]","[5.5, 5.56, 5.31, 4.86]","[-0.1446083267561168, 0.08124044866064994, -0.04536181447257892, -0.05631678189817724]","[0.03186109238031021, -0.02246364973043624, -0.049427592546168575, -0.12030240428992134]","[0.010909090909090757, -0.04496402877697847, -0.08474576271186429]","[2.5613837411668334, 2.487765295296676, 3.136904320467442]",[],"[0.9026579704046567, 0.8606187502256236]",4.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,
